scenario,policy,start,success,evac_time,fed,incapacitated,timed_out,smoke_time,fire_time,wait_time,path_length,n_reroutes,plan_ms,n_plans
11,shortest_path,N3_1,1,27.35274640283314,0.0162,0,0,0.0,0.0,0.0,36.0,0,0.757,3
11,static_risk,N3_1,1,27.32223108801458,0.0152,0,0,0.0,0.0,0.0,36.0,0,2.167,3
11,dynamic_risk,N3_1,1,27.32223108801458,0.0152,0,0,0.0,0.0,0.0,36.0,0,5.247,3
11,dynamic_perfect_perception,N3_1,1,27.32223108801458,0.0152,0,0,0.0,0.0,0.0,36.0,0,5.047,3
11,oracle,N3_1,1,35.820949657716604,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
12,shortest_path,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,0.561,3
12,static_risk,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,2.153,3
12,dynamic_risk,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,5.119,3
12,dynamic_perfect_perception,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,4.839,3
12,oracle,N3_3,1,26.865671641791042,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
13,shortest_path,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,0.209,1
13,static_risk,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,2.28,1
13,dynamic_risk,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,1.736,1
13,dynamic_perfect_perception,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,1.643,1
13,oracle,N1_9,1,10.371116696103893,0.0472,0,0,3.37,0.0,0.0,12.0,0,0.0,0
14,shortest_path,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.197,1
14,static_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,2.09,1
14,dynamic_risk,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.866,1
14,dynamic_perfect_perception,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,1.651,1
14,oracle,N0_8,1,8.975679738999924,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
15,shortest_path,N1_6,1,19.200181615634285,0.043,0,0,2.24,0.0,0.0,24.0,0,0.372,2
15,static_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,2.151,2
15,dynamic_risk,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.413,2
15,dynamic_perfect_perception,N1_6,1,19.199937753212122,0.043,0,0,2.24,0.0,0.0,24.0,0,3.245,2
15,oracle,N1_6,1,35.82438693210172,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
16,shortest_path,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,0.574,3
16,static_risk,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,2.13,3
16,dynamic_risk,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,5.076,3
16,dynamic_perfect_perception,N2_6,1,31.972177051945202,0.1702,0,0,17.9,0.0,0.0,36.0,0,4.842,3
16,oracle,N2_6,1,49.88261300846533,0.1702,0,0,17.9,0.0,0.0,60.0,0,0.0,0
17,shortest_path,N3_6,1,35.82298917741954,0.0,0,0,0.0,0.0,0.0,48.0,0,0.757,4
17,static_risk,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,2.149,4
17,dynamic_risk,N3_6,1,35.842959644700045,0.0,0,0,0.0,0.0,0.0,48.0,0,6.994,4
17,dynamic_perfect_perception,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,6.721,4
17,oracle,N3_6,1,35.82154468509501,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
18,shortest_path,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,0.337,2
18,static_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,2.126,2
18,dynamic_risk,N1_4,1,18.398860945556216,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.459,2
18,dynamic_perfect_perception,N1_4,1,18.397715605138504,0.0162,0,0,0.0,0.0,0.0,24.0,0,3.226,2
18,oracle,N1_4,1,35.822122731484235,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
19,shortest_path,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,0.545,3
19,static_risk,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,2.173,3
19,dynamic_risk,N4_6,1,26.86735436147955,0.0,0,0,0.0,0.0,0.0,36.0,0,5.503,3
19,dynamic_perfect_perception,N4_6,1,26.867143432075107,0.0,0,0,0.0,0.0,0.0,36.0,0,4.937,3
19,oracle,N4_6,1,26.867066237279,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
20,shortest_path,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,0.207,1
20,static_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,2.498,1
20,dynamic_risk,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,2.855,1
20,dynamic_perfect_perception,N4_9,1,9.151371527600556,0.0065,0,0,0.0,0.0,0.0,12.0,0,1.918,1
20,oracle,N4_9,1,35.83999436402192,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
21,shortest_path,N1_3,1,32.582538684767044,0.3414,0,0,21.58,1.52,0.0,36.0,0,0.574,3
21,static_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,2.08,3
21,dynamic_risk,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,4.962,3
21,dynamic_perfect_perception,N1_3,1,28.863925579140275,0.0658,0,0,4.51,0.0,0.0,36.0,0,4.656,3
21,oracle,N1_3,1,35.82499063998775,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
22,shortest_path,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,58.267,375
22,static_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,703.729,300
22,dynamic_risk,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,604.892,192
22,dynamic_perfect_perception,N1_1,0,,1.0,1,0,75.0,0.0,75.0,0.0,0,491.795,150
22,oracle,N1_1,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
23,shortest_path,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.214,1
23,static_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,2.287,1
23,dynamic_risk,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.975,1
23,dynamic_perfect_perception,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,1.726,1
23,oracle,N5_3,1,8.955223908279192,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
24,shortest_path,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.457,2
24,static_risk,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,2.32,2
24,dynamic_risk,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,3.731,2
24,dynamic_perfect_perception,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,3.89,2
24,oracle,N4_8,1,17.938850846036516,0.0009,0,0,0.0,0.0,0.0,24.0,0,0.0,0
25,shortest_path,N2_7,1,43.83852672112736,0.564,0,0,43.84,2.97,0.0,48.0,1,1.629,7
25,static_risk,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,2.443,4
25,dynamic_risk,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,9.189,4
25,dynamic_perfect_perception,N2_7,1,42.33191122605045,0.2167,0,0,24.33,0.0,0.0,48.0,0,8.95,4
25,oracle,N2_7,1,50.86793339164861,0.2031,0,0,2.64,0.0,0.0,60.0,0,0.0,0
26,shortest_path,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.234,1
26,static_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,2.247,1
26,dynamic_risk,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.962,1
26,dynamic_perfect_perception,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,1.71,1
26,oracle,N5_1,1,8.955223880597014,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
27,shortest_path,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.193,1
27,static_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,2.25,1
27,dynamic_risk,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.76,1
27,dynamic_perfect_perception,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,1.7,1
27,oracle,N4_4,1,8.969832126544999,0.0,0,0,0.0,0.0,0.0,12.0,0,0.0,0
28,shortest_path,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.212,1
28,static_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,2.524,1
28,dynamic_risk,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.762,1
28,dynamic_perfect_perception,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,1.788,1
28,oracle,N1_0,1,10.053497037088086,0.142,0,0,0.0,1.05,0.0,12.0,0,0.0,0
29,shortest_path,N3_8,1,32.57527537094737,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.66,3
29,static_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,2.689,3
29,dynamic_risk,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.708,3
29,dynamic_perfect_perception,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,6.91,3
29,oracle,N3_8,1,32.57523996917235,0.1903,0,0,20.58,0.0,0.0,36.0,0,0.0,0
30,shortest_path,N3_7,1,35.82136034196182,0.0,0,0,0.0,0.0,0.0,48.0,0,0.948,4
30,static_risk,N3_7,1,35.83838317774513,0.0,0,0,0.0,0.0,0.0,48.0,0,2.283,4
30,dynamic_risk,N3_7,1,35.83838317774513,0.0,0,0,0.0,0.0,0.0,48.0,0,7.386,4
30,dynamic_perfect_perception,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,6.996,4
30,oracle,N3_7,1,35.82089554950127,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
31,shortest_path,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,0.204,1
31,static_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,2.251,1
31,dynamic_risk,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,1.779,1
31,dynamic_perfect_perception,N0_1,1,11.927389950110989,0.0991,0,0,11.93,0.0,0.0,12.0,0,1.731,1
31,oracle,N0_1,1,36.513858507660764,0.023,0,0,0.0,0.0,0.0,48.0,0,0.0,0
32,shortest_path,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.207,1
32,static_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.201,1
32,dynamic_risk,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,1.697,1
32,dynamic_perfect_perception,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,2.074,1
32,oracle,N0_6,1,10.239325073334397,0.0428,0,0,1.24,0.0,0.0,12.0,0,0.0,0
33,shortest_path,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.434,2
33,static_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,2.241,2
33,dynamic_risk,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.564,2
33,dynamic_perfect_perception,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,3.383,2
33,oracle,N3_9,1,17.91067621282892,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
34,shortest_path,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,0.778,4
34,static_risk,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,2.179,4
34,dynamic_risk,N3_6,0,,1.0,1,0,41.42,6.25,0.0,48.0,0,8.185,4
34,dynamic_perfect_perception,N3_6,0,,1.0,1,0,47.22,5.25,0.0,48.0,0,7.454,4
34,oracle,N3_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
35,shortest_path,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.651,3
35,static_risk,N3_8,1,30.135758856527023,0.109,0,0,0.14,0.0,0.0,36.0,0,2.264,3
35,dynamic_risk,N3_8,1,30.135758856527023,0.109,0,0,0.14,0.0,0.0,36.0,0,5.335,3
35,dynamic_perfect_perception,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,4.975,3
35,oracle,N3_8,1,30.135742354805164,0.109,0,0,0.14,0.0,0.0,36.0,0,0.0,0
36,shortest_path,N2_4,1,29.144830517452355,0.4135,0,0,3.38,3.38,0.0,36.0,0,0.708,4
36,static_risk,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,2.281,3
36,dynamic_risk,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,5.39,3
36,dynamic_perfect_perception,N2_4,1,28.404999918189755,0.384,0,0,2.33,3.33,0.0,36.0,0,5.228,3
36,oracle,N2_4,1,26.884294150786726,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
37,shortest_path,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,0.58,3
37,static_risk,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,2.508,3
37,dynamic_risk,N4_6,1,26.879991133015647,0.0,0,0,0.0,0.0,0.0,36.0,0,5.143,3
37,dynamic_perfect_perception,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,5.348,3
37,oracle,N4_6,1,26.865671647236564,0.0,0,0,0.0,0.0,0.0,36.0,0,0.0,0
38,shortest_path,N4_3,0,,1.0,1,0,11.0,9.0,0.0,12.0,0,0.233,1
38,static_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,2.574,2
38,dynamic_risk,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,4.301,2
38,dynamic_perfect_perception,N4_3,1,18.505554463562984,0.0198,0,0,0.0,0.0,0.0,24.0,0,4.872,2
38,oracle,N4_3,1,35.82117492765505,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
39,shortest_path,N1_6,1,17.912183101424127,0.0,0,0,0.0,0.0,0.0,24.0,0,0.572,2
39,static_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,2.691,2
39,dynamic_risk,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,3.921,2
39,dynamic_perfect_perception,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,3.506,2
39,oracle,N1_6,1,17.910447761418244,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
40,shortest_path,N3_2,1,35.82499776550967,0.0,0,0,0.0,0.0,0.0,48.0,0,0.918,4
40,static_risk,N3_2,1,35.82710574073645,0.0,0,0,0.0,0.0,0.0,48.0,0,2.391,4
40,dynamic_risk,N3_2,1,35.82710574073645,0.0,0,0,0.0,0.0,0.0,48.0,0,7.683,4
40,dynamic_perfect_perception,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,7.247,4
40,oracle,N3_2,1,35.82089552238806,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
41,shortest_path,N2_7,1,51.0225985156797,0.9861,0,0,51.02,4.8,0.0,48.0,0,0.826,4
41,static_risk,N2_7,1,43.66314513127915,0.261,0,0,27.53,0.0,0.0,48.0,0,2.319,4
41,dynamic_risk,N2_7,1,43.66314513127915,0.261,0,0,27.53,0.0,0.0,48.0,0,8.38,4
41,dynamic_perfect_perception,N2_7,1,43.65172763892128,0.261,0,0,27.53,0.0,0.0,48.0,0,7.493,4
41,oracle,N2_7,1,52.608627199977754,0.261,0,0,27.53,0.0,0.0,60.0,0,0.0,0
42,shortest_path,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,0.385,2
42,static_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,2.315,2
42,dynamic_risk,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,3.778,2
42,dynamic_perfect_perception,N4_3,1,18.30954919276918,0.0133,0,0,0.0,0.0,0.0,24.0,0,4.681,2
42,oracle,N4_3,1,17.923810377000656,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
43,shortest_path,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.698,2
43,static_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.61,2
43,dynamic_risk,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.699,2
43,dynamic_perfect_perception,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.211,2
43,oracle,N0_3,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
44,shortest_path,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.451,2
44,static_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,2.422,2
44,dynamic_risk,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,3.602,2
44,dynamic_perfect_perception,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,3.301,2
44,oracle,N2_9,1,18.0132688272467,0.0034,0,0,0.0,0.0,0.0,24.0,0,0.0,0
45,shortest_path,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.461,2
45,static_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,2.203,2
45,dynamic_risk,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.465,2
45,dynamic_perfect_perception,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,3.491,2
45,oracle,N2_0,1,17.91044776119403,0.0,0,0,0.0,0.0,0.0,24.0,0,0.0,0
46,shortest_path,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,54.587,376
46,static_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,298.961,188
46,dynamic_risk,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,598.5,190
46,dynamic_perfect_perception,N0_6,0,,1.0,1,0,94.0,0.0,94.0,0.0,0,571.652,188
46,oracle,N0_6,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
47,shortest_path,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,0.379,2
47,static_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,2.176,2
47,dynamic_risk,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,3.41,2
47,dynamic_perfect_perception,N2_5,1,18.88401236561084,0.0324,0,0,0.91,0.0,0.0,24.0,0,3.316,2
47,oracle,N2_5,1,35.833237402714914,0.0,0,0,0.0,0.0,0.0,48.0,0,0.0,0
48,shortest_path,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,146.769,905
48,static_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1437.334,724
48,dynamic_risk,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1534.645,486
48,dynamic_perfect_perception,N3_8,0,,1.0,1,0,181.0,0.0,181.0,0.0,0,1184.063,362
48,oracle,N3_8,0,,1.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0
49,shortest_path,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,0.197,1
49,static_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,2.31,1
49,dynamic_risk,N0_6,1,10.901727829561638,0.0649,0,0,7.9,0.0,0.0,12.0,0,2.061,1
